0.069137,0.013567,0.0029107,0.020163,0.017997,0.0078906,0.011469,0.036295,0.015175,0.012756,0.0086377,0.013289,0.004435,0.0064666,0.0018176,0.00035028,0.010279,0.012845,0.0030484,0.037404,0.00697,0.0054579,0.0063617,0.0067665,0.0066914,0.0034885,0.0097129,0.0091277,0.0051979,0.006149,0.0044185,0.0082963,0.0028981,0.0047921,0.007326,0.0039994,0.0078722,0.009057,0.0060496,0.0091277
0.013567,0.053026,0.010978,0.0077998,0.0067397,0.013783,0.0073949,0.019817,0.039124,0.0062335,0.025593,0.0054285,0.0097818,-0.0012253,0.0017181,0.0043525,0.0070519,0.01319,-0.00028037,0.013524,0.011845,0.0087842,0.0084243,0.013236,0.013245,0.0072532,0.013378,0.013117,0.008511,0.011832,0.0083634,0.013674,0.0071385,0.008137,0.0097555,0.0059889,0.011164,0.01442,0.0087736,0.013117
0.0029107,0.010978,0.079527,0.0035215,0.0004258,0.010817,0.0051906,0.01063,0.0067313,0.003686,0.0030082,0.0025738,-0.00017446,0.0011987,0.0073686,0.030682,0.0030134,0.0095183,0.010173,0.0045214,0.0063143,0.0010132,0.0070596,0.0067945,0.0070036,0.0031091,0.010071,0.0084376,0.00045222,0.0070067,0.0023824,0.0090958,0.0020482,0.0043713,0.0043193,0.0053443,0.0076881,0.0096487,0.0039046,0.0084376
0.020163,0.0077998,0.0035215,0.042689,0.018689,0.0077362,0.016784,0.015571,0.0079952,0.020082,0.0059505,0.020347,0.0035242,0.0063365,-0.0010706,-5.742e-05,0.013391,0.02274,0.001772,0.020685,0.0053662,0.0059763,0.006045,0.0065174,0.0058602,0.0045704,0.0072725,0.0070912,0.0060488,0.0057178,0.0051008,0.0074412,0.0021494,0.002967,0.0061273,0.0050226,0.0063734,0.006813,0.0057099,0.0070912
0.017997,0.0067397,0.0004258,0.018689,0.024757,0.0054288,0.012696,0.014316,0.0069885,0.012534,0.0046121,0.013625,0.0023769,0.004216,-0.00081467,-0.00072776,0.010707,0.01678,0.0010891,0.019032,0.0059975,0.005765,0.0051634,0.0074038,0.006907,0.004674,0.0078175,0.0077188,0.0061979,0.0063603,0.0054068,0.0078366,0.0034398,0.0042008,0.0055937,0.0041999,0.0066893,0.0070313,0.0051688,0.0077188
0.0078906,0.013783,0.010817,0.0077362,0.0054288,0.061113,0.0052712,0.015753,0.011099,0.004928,0.0044085,0.0041313,0.017045,0.0067856,0.0066002,0.0045535,0.0050629,0.009158,0.0029041,0.0091421,0.01454,0.012498,0.016345,0.017112,0.016649,0.012694,0.016583,0.019299,0.013255,0.01435,0.013361,0.01935,0.011594,0.012016,0.013296,0.012579,0.015698,0.015891,0.012488,0.019299
0.011469,0.0073949,0.0051906,0.016784,0.012696,0.0052712,0.039237,0.012604,0.0068128,0.018373,0.0070873,0.021968,0.0030895,0.0041621,-0.0012356,0.0017677,0.014305,0.029066,0.0028641,0.015508,0.012382,0.011817,0.010135,0.013358,0.013043,0.009485,0.014577,0.015201,0.010612,0.012066,0.009737,0.015022,0.007328,0.0085895,0.011616,0.0078608,0.012519,0.014284,0.0096928,0.015201
0.036295,0.019817,0.01063,0.015571,0.014316,0.015753,0.012604,0.092043,0.019475,0.012265,0.010256,0.012568,0.0068716,0.0037559,0.0053372,0.00449,0.011456,0.014561,0.0014797,0.046682,0.010025,0.0067989,0.010706,0.011907,0.011726,0.0072959,0.013513,0.013815,0.0069188,0.012508,0.0063496,0.013259,0.0033656,0.0077716,0.0097623,0.006961,0.010633,0.012065,0.0094212,0.013815
0.015175,0.039124,0.0067313,0.0079952,0.0069885,0.011099,0.0068128,0.019475,0.052547,0.0060486,0.030044,0.0054947,0.0069037,-0.0012384,0.00056837,0.0022324,0.0070662,0.010698,-0.00074442,0.015633,0.011153,0.0079073,0.0081725,0.012964,0.012978,0.0071166,0.013383,0.012045,0.0076325,0.011928,0.007293,0.013926,0.00598,0.0076109,0.0093728,0.006145,0.010978,0.013362,0.0078852,0.012045
0.012756,0.0062335,0.003686,0.020082,0.012534,0.004928,0.018373,0.012265,0.0060486,0.033144,0.0046797,0.024729,0.0035816,0.0077881,0.00075008,0.0020572,0.013357,0.021332,0.0022113,0.015345,0.009474,0.0080591,0.0090265,0.010287,0.010351,0.0075171,0.011572,0.011594,0.0085358,0.0095294,0.0072127,0.011887,0.0051482,0.0058707,0.0089657,0.0068425,0.0098661,0.01139,0.007625,0.011594
